Num_Acc,an,mois,jour,dep,lat,long,indemne,blesse,hospitalise,decede,total
200600076387,6,12,20,340,43.60121,3.86796,0,1,0,0,1
200700001186,7,1,14,340,43.533,3.238,2,3,0,1,6
200700001187,7,1,18,340,43.402,3.33,1,1,0,0,2
200700001189,7,1,6,340,43.629,3.431,1,0,1,0,2
200700001190,7,1,11,340,43.603,3.493,1,0,1,0,2
200700001191,7,1,30,340,43.668,3.462,2,1,0,0,3
200700001192,7,1,12,340,43.65,3.55,1,0,1,0,2
200700001196,7,1,26,340,43.55,3.78,1,0,1,0,2
200700001197,7,1,1,340,43.52,3.684,0,1,1,0,2
200700001390,7,1,27,340,43.596,3.774,0,0,3,0,3
200700002776,7,1,19,340,43.30888,3.47703,1,0,1,0,2
200700002790,7,1,17,340,43.31711,3.45699,0,1,2,0,3
200700002794,7,1,17,340,43.34928,3.45699,1,1,0,0,2
200700002796,7,1,28,340,43.33436,3.45699,1,0,0,1,2
200700002801,7,1,28,340,43.33562,3.45699,6,1,0,0,7
200700002804,7,1,1,340,43.61053,3.85634,0,0,1,0,1
200700002807,7,1,3,340,43.5818,3.88031,1,1,0,0,2
200700002808,7,1,6,340,43.57109,3.90525,2,0,1,0,3
200700002809,7,1,7,340,43.62176,3.87453,1,1,0,0,2
200700002811,7,1,5,340,43.59788,3.84073,1,1,0,0,2
200700002813,7,1,9,340,43.57084,3.90444,1,0,0,1,2
200700002819,7,1,12,340,43.60112,3.86823,1,1,0,0,2
200700002825,7,1,15,340,43.60058,3.8948,2,0,1,0,3
200700002828,7,1,16,340,43.60022,3.86738,1,0,1,0,2
200700002829,7,1,17,340,43.63383,3.84327,1,0,1,0,2
200700002832,7,1,18,340,43.59737,3.89272,1,0,1,0,2
200700002835,7,1,20,340,43.6009,3.89779,0,1,1,0,2
200700002836,7,1,17,340,43.57803,3.87588,0,0,1,0,1
200700002838,7,1,23,340,43.61733,3.85508,1,0,1,0,2
200700002840,7,1,27,340,43.62112,3.81669,1,1,0,0,2
200700002842,7,1,29,340,43.61836,3.82527,0,1,0,0,1
200700002844,7,1,26,340,43.60995,3.89962,1,0,1,0,2
200700002845,7,1,29,340,43.60133,3.8487,1,0,1,0,2
200700002846,7,1,31,340,43.57587,3.87503,1,0,1,0,2
200700002848,7,1,26,340,43.6088,3.85378,2,1,0,0,3
200700007151,7,2,8,340,43.88,3.704,3,0,2,0,5
200700007162,7,2,1,340,43.51,3.31,2,0,1,0,3
200700007163,7,2,11,340,43.397,3.23,0,0,4,0,4
200700007164,7,2,5,340,43.276,3.284,1,0,1,0,2
200700007165,7,2,7,340,43.252,3.294,1,0,1,0,2
200700007167,7,2,4,340,43.649,3.464,1,1,0,0,2
200700007168,7,2,6,340,43.632,3.438,0,2,0,0,2
200700007169,7,2,14,340,43.542,3.481,2,1,0,0,3
200700007482,7,2,7,340,43.541,3.859,3,0,0,1,4
200700008637,7,2,1,340,43.58909,3.88309,1,1,0,1,3
200700008641,7,2,2,340,43.60802,3.8905,1,0,1,0,2
200700008642,7,2,3,340,43.60794,3.89885,1,1,0,0,2
200700008644,7,2,4,340,43.62698,3.87115,1,0,1,0,2
200700008646,7,2,6,340,43.62532,3.83683,1,0,1,0,2
200700008648,7,2,5,340,43.63773,3.85956,1,1,0,0,2
200700008649,7,2,5,340,43.59886,3.84181,1,1,0,0,2
200700008650,7,2,6,340,43.62598,3.88232,1,1,0,0,2
200700008651,7,2,7,340,43.61296,3.82385,0,1,0,0,1
200700008652,7,2,5,340,43.61478,3.83233,1,1,0,0,2
200700008653,7,2,5,340,43.60762,3.8814,1,0,1,0,2
200700008657,7,2,9,340,43.60954,3.86445,1,0,0,1,2
200700008659,7,2,10,340,43.57611,3.89708,0,1,0,0,1
200700008660,7,2,10,340,43.57092,3.90559,1,1,0,0,2
200700008661,7,2,10,340,43.57404,3.89526,1,1,1,0,3
200700008662,7,2,10,340,43.59659,3.84504,0,3,4,0,7
200700008664,7,2,10,340,43.61481,3.85714,2,0,1,0,3
200700008668,7,2,13,340,43.6389,3.85078,1,0,1,0,2
200700008669,7,2,14,340,43.62178,3.85913,1,0,1,0,2
200700008672,7,2,17,340,43.62678,3.88925,1,0,1,0,2
200700008674,7,2,21,340,43.59415,3.83482,0,0,2,0,2
200700008675,7,2,19,340,43.57334,3.87791,1,0,2,0,3
200700008680,7,2,23,340,43.63084,3.82062,1,1,0,0,2
200700008681,7,2,28,340,43.61942,3.8489,0,0,1,0,1
200700008683,7,2,28,340,43.57585,3.87501,0,1,0,0,1
200700013065,7,3,17,340,43.953,3.775,0,5,0,0,5
200700013068,7,3,11,340,43.586,3.953,0,2,2,1,5
200700013069,7,3,10,340,43.628,4.012,0,2,3,0,5
200700013071,7,3,30,340,43.816,3.747,0,1,0,0,1
200700013073,7,3,16,340,43.598,3.111,1,0,1,0,2
200700013086,7,3,13,340,43.735,3.284,1,1,0,0,2
200700013088,7,3,15,340,43.608,3.438,0,0,1,0,1
200700013089,7,3,23,340,43.597,3.502,0,0,1,0,1
200700013092,7,3,9,340,43.494,3.672,2,2,0,0,4
200700013094,7,3,25,340,43.429,3.555,1,1,6,0,8
200700013352,7,3,3,340,43.448,3.576,1,0,1,0,2
200700013480,7,3,12,340,43.538,3.929,3,2,2,0,7
200700014706,7,3,17,340,43.31197,3.46805,0,1,0,0,1
200700014736,7,3,2,340,43.62701,3.8729,0,2,0,0,2
200700014737,7,3,2,340,43.58835,3.85996,1,0,1,0,2
200700014738,7,3,2,340,43.62416,3.86212,1,1,0,0,2
200700014741,7,3,8,340,43.60177,3.88442,1,1,0,0,2
200700014743,7,3,8,340,43.62701,3.87131,1,0,1,0,2
200700014744,7,3,9,340,43.62,3.86526,1,0,1,0,2
200700014745,7,3,9,340,43.62699,3.87132,0,1,0,0,1
200700014746,7,3,10,340,43.61229,3.88269,1,0,1,0,2
200700014755,7,3,12,340,43.61213,3.8668,0,1,1,0,2
200700014756,7,3,14,340,43.60375,3.89289,3,1,0,0,4
200700014760,7,3,16,340,43.60351,3.89275,0,0,1,0,1
200700014762,7,3,17,340,43.60164,3.88317,0,0,1,0,1
200700014768,7,3,20,340,43.60552,3.89018,1,0,1,0,2
200700014769,7,3,21,340,43.62163,3.86864,1,0,1,0,2
200700014772,7,3,22,340,43.60781,3.91487,0,1,0,0,1
200700014774,7,3,23,340,43.60766,3.91538,1,0,1,0,2
200700014777,7,3,25,340,43.58932,3.91234,0,1,0,0,1
200700014781,7,3,29,340,43.58409,3.88523,1,0,1,0,2
200700014785,7,3,29,340,43.6035,3.88782,1,0,1,0,2
200700019849,7,4,23,340,43.635,3.91,1,0,1,0,2
200700019857,7,4,17,340,43.369,3.161,1,0,0,1,2
200700019858,7,4,24,340,43.416,2.946,0,1,2,0,3
200700019859,7,4,8,340,43.358,2.782,0,1,0,0,1
200700020195,7,4,25,340,43.38,3.411,2,1,1,0,4
200700020279,7,4,19,340,43.534,3.823,0,0,1,1,2
200700020318,7,4,23,340,43.62,3.438,1,0,1,0,2
200700021563,7,4,15,340,43.29344,3.50157,0,0,1,0,1
200700021576,7,4,14,340,43.31411,9.34567,0,0,0,1,1
200700021596,7,4,2,340,43.59512,3.86174,0,2,0,0,2
200700021597,7,4,2,340,43.60873,3.92969,1,0,1,0,2
200700021600,7,4,6,340,43.62654,3.88799,2,1,0,0,3
200700021601,7,4,7,340,43.59744,3.8753,0,3,0,0,3
200700021603,7,4,9,340,43.61671,3.87929,1,0,1,0,2
200700021605,7,4,12,340,43.63852,3.84727,0,1,0,1,2
200700021607,7,4,5,340,43.61482,3.83303,1,0,1,0,2
200700021609,7,4,14,340,43.60471,3.87866,0,1,0,0,1
200700021611,7,4,15,340,43.60651,3.87217,1,3,0,0,4
200700021612,7,4,14,340,43.59445,3.86311,1,1,0,0,2
200700021615,7,4,17,340,43.59165,3.85792,1,0,1,0,2
200700021626,7,4,23,340,43.61078,3.8762,1,0,1,0,2
200700021627,7,4,23,340,43.61078,3.8762,1,0,1,0,2
200700021628,7,4,26,340,43.61697,3.87331,2,0,1,0,3
200700021637,7,4,29,340,43.60693,3.8462,1,0,2,0,3
200700026567,7,5,31,340,43.67,4.123,1,0,1,0,2
200700026568,7,5,17,340,43.6,3.969,0,0,1,0,1
200700026569,7,5,30,340,43.621,3.996,1,0,1,0,2
200700026572,7,5,26,340,43.436,3.223,0,0,1,0,1
200700026574,7,5,2,340,43.42,3.32,1,2,0,0,3
200700026578,7,5,10,340,43.475,3.225,0,0,1,0,1
200700026579,7,5,15,340,43.52,3.25,0,0,1,0,1
200700026580,7,5,20,340,43.39,3.32,0,0,0,1,1
200700026581,7,5,14,340,43.647,3.451,0,0,1,0,1
200700026585,7,5,23,340,43.67,3.53,1,1,0,0,2
200700026586,7,5,29,340,43.59,3.56,1,0,1,0,2
200700026590,7,5,17,340,43.469,3.669,1,0,1,0,2
200700026835,7,5,23,340,43.574,3.848,1,1,0,0,2
200700026898,7,5,29,340,43.392,3.458,1,0,0,1,2
200700026899,7,5,30,340,43.416,3.509,1,0,2,0,3
200700026961,7,5,10,340,43.71,3.813,1,0,1,0,2
200700027001,7,5,5,340,43.626,3.44,0,0,2,0,2
200700027002,7,5,21,340,43.571,3.467,0,0,1,0,1
200700027018,7,5,21,340,43.55,3.978,1,0,1,0,2
200700028291,7,5,2,340,43.64389,3.87105,1,1,0,0,2
200700028292,7,5,4,340,43.59879,3.88528,0,1,0,0,1
200700028293,7,5,4,340,43.61278,3.86756,1,0,1,0,2
200700028294,7,5,6,340,43.58222,3.86344,0,0,1,0,1
200700028300,7,5,10,340,43.60627,3.87244,1,0,1,0,2
200700028306,7,5,15,340,43.61472,3.82989,1,1,0,0,2
200700028307,7,5,15,340,43.61473,3.82988,1,1,0,0,2
200700028308,7,5,16,340,43.60678,3.87157,0,1,0,0,1
200700028315,7,5,20,340,43.61822,3.91287,0,4,0,0,4
200700028316,7,5,21,340,43.6114,3.85809,1,0,1,0,2
200700028323,7,5,23,340,43.57906,3.91639,1,1,0,1,3
200700028324,7,5,25,340,43.58772,3.85824,2,1,0,0,3
200700028331,7,5,25,340,43.61454,3.83576,3,0,0,1,4
200700028333,7,5,27,340,43.60926,3.8813,1,1,1,0,3
200700033468,7,6,7,340,43.894,3.624,1,0,2,0,3
200700033473,7,6,11,340,43.621,3.997,0,0,1,0,1
200700033474,7,6,9,340,43.825,3.898,2,1,1,0,4
200700033475,7,6,19,340,43.801,3.876,0,1,0,1,2
200700033486,7,6,18,340,43.473,2.822,0,0,1,0,1
200700033487,7,6,13,340,43.391,3.314,2,0,1,0,3
200700033490,7,6,9,340,43.318,3.321,0,0,1,0,1
200700033493,7,6,8,340,43.63,3.467,0,0,1,0,1
200700033496,7,6,13,340,43.635,3.646,0,0,1,0,1
200700033502,7,6,10,340,43.47,3.67,2,0,6,0,8
200700033503,7,6,26,340,43.45,3.63,0,1,1,0,2
200700033852,7,6,28,340,43.294,3.191,0,0,1,2,3
200700033878,7,6,4,340,43.377,3.402,3,1,1,0,5
200700034020,7,6,4,340,43.635,3.589,0,0,0,1,1
200700034021,7,6,16,340,43.648,3.562,1,0,1,0,2
200700034022,7,6,16,340,43.714,3.383,0,0,1,0,1
200700034023,7,6,18,340,43.666,3.478,1,0,1,0,2
200700034061,7,6,11,340,43.663,3.913,3,1,0,0,4
200700035417,7,6,7,340,43.34555,3.45699,2,1,0,0,3
200700035423,7,6,16,340,43.31604,3.45699,1,2,0,0,3
200700035437,7,6,2,340,43.60833,3.86856,0,2,0,0,2
200700035438,7,6,2,340,43.63172,3.88355,1,0,1,0,2
200700035442,7,6,3,340,43.58947,3.88907,3,1,0,0,4
200700035444,7,6,6,340,43.57172,3.90945,3,1,0,0,4
200700035447,7,6,7,340,43.54785,3.9696,1,2,1,0,4
200700035450,7,6,8,340,43.6105,3.91505,1,0,1,0,2
200700035451,7,6,9,340,43.64303,3.81889,1,0,1,0,2
200700035458,7,6,12,340,43.61144,3.85892,1,1,0,0,2
200700035459,7,6,14,340,43.57525,3.85617,1,1,0,0,2
200700035463,7,6,16,340,43.64227,3.87129,0,0,1,1,2
200700035466,7,6,13,340,43.61748,3.90264,1,1,0,0,2
200700040985,7,7,2,340,43.647,3.909,1,0,1,0,2
200700040988,7,7,1,340,43.943,3.692,0,0,1,0,1
200700040993,7,7,22,340,43.67,4.13,1,0,2,0,3
200700040998,7,7,12,340,43.62,4.0,0,0,3,0,3
200700040999,7,7,24,340,43.651,3.988,1,0,1,0,2
200700041000,7,7,4,340,43.68,3.09,0,1,0,0,1
200700041003,7,7,1,340,43.454,3.05,1,0,1,0,2
200700041004,7,7,7,340,43.416,2.972,0,0,1,0,1
200700041005,7,7,21,340,43.317,2.614,0,0,1,0,1
200700041008,7,7,14,340,43.508,3.315,0,1,1,0,2
200700041009,7,7,17,340,43.493,3.308,1,1,0,0,2
200700041010,7,7,20,340,43.461,3.225,1,0,1,0,2
200700041011,7,7,5,340,43.318,3.35,1,0,1,0,2
200700041012,7,7,9,340,43.317,3.318,0,1,0,0,1
200700041013,7,7,28,340,43.29,3.363,3,1,1,0,5
200700041014,7,7,19,340,43.671,3.336,0,0,2,1,3
200700041015,7,7,27,340,43.633,3.454,0,0,1,0,1
200700041016,7,7,31,340,43.632,3.438,1,0,1,0,2
200700041018,7,7,11,340,43.657,3.554,1,1,0,0,2
200700041019,7,7,19,340,43.39,3.44,1,0,1,0,2
200700041020,7,7,20,340,43.374,3.523,0,0,1,0,1
200700041022,7,7,25,340,43.323,3.55,2,0,1,0,3
200700041024,7,7,31,340,43.568,3.73,0,1,1,0,2
200700041025,7,7,10,340,43.453,3.656,1,0,1,0,2
200700041026,7,7,17,340,43.5,3.7,0,0,0,1,1
200700041329,7,7,29,340,43.582,3.757,1,1,0,0,2
200700047990,7,8,25,340,43.682,4.134,1,2,1,0,4
200700047991,7,8,16,340,43.65,4.08,0,0,3,0,3
200700047997,7,8,23,340,43.291,2.715,0,0,1,0,1
200700047998,7,8,28,340,43.343,2.61,0,0,1,0,1
200700047999,7,8,29,340,43.329,3.037,1,0,0,1,2
200700048000,7,8,31,340,43.437,3.219,0,0,0,1,1
200700048007,7,8,27,340,43.478,2.734,0,1,2,0,3
200700048008,7,8,3,340,43.424,3.242,0,0,0,1,1
200700048009,7,8,10,340,43.422,3.308,0,0,0,1,1
200700048011,7,8,31,340,43.522,3.27,1,1,0,0,2
200700048012,7,8,6,340,43.312,3.337,2,0,1,0,3
200700048013,7,8,7,340,43.28,3.322,0,0,1,1,2
200700048015,7,8,10,340,43.318,3.348,1,0,1,0,2
200700048016,7,8,10,340,43.294,3.362,1,0,2,0,3
200700048017,7,8,18,340,43.319,3.316,0,0,3,0,3
200700048018,7,8,18,340,43.252,3.266,2,1,2,0,5
200700048019,7,8,15,340,43.542,3.485,4,2,0,0,6
200700048020,7,8,28,340,43.626,3.465,0,0,1,0,1
200700048021,7,8,26,340,43.648,3.545,1,0,2,0,3
200700048027,7,8,8,340,43.448,3.717,2,0,2,0,4
200700048029,7,8,9,340,43.416,3.544,1,0,0,1,2
200700048030,7,8,18,340,43.5,3.59,3,2,1,0,6
200700048031,7,8,31,340,43.446,3.617,0,3,2,0,5
200700048315,7,8,10,340,43.56,3.85,1,2,3,2,8
200700048319,7,8,21,340,43.574,3.85,1,0,1,0,2
200700048374,7,8,25,340,43.549,3.794,1,0,1,0,2
200700048434,7,8,30,340,43.711,3.814,1,0,1,0,2
200700048499,7,8,25,340,43.657,3.522,8,1,0,0,9
200700048519,7,8,8,340,43.534,3.931,1,0,1,0,2
200700048520,7,8,26,340,43.534,3.932,1,0,1,0,2
200700048538,7,8,24,340,43.653,3.886,0,1,1,1,3
200700048539,7,8,30,340,43.658,3.876,1,0,2,0,3
200700049741,7,8,31,340,43.60361,3.89127,1,1,0,0,2
200700049744,7,8,30,340,43.63739,3.82266,1,0,1,0,2
200700054073,7,9,21,340,43.644,3.921,0,0,0,2,2
200700054075,7,9,6,340,43.662,3.962,1,0,1,0,2
200700054077,7,9,1,340,43.882,3.777,0,0,1,0,1
200700054078,7,9,13,340,43.936,3.706,1,0,1,0,2
200700054082,7,9,13,340,43.653,4.141,1,1,0,0,2
200700054083,7,9,2,340,43.62,3.98,4,1,2,0,7
200700054084,7,9,9,340,43.64,3.95,4,0,2,0,6
200700054086,7,9,3,340,43.613,3.151,1,0,1,0,2
200700054089,7,9,28,340,43.632,3.074,0,0,1,0,1
200700054090,7,9,18,340,43.333,2.659,1,0,1,0,2
200700054092,7,9,9,340,43.511,3.224,0,0,0,2,2
200700054099,7,9,24,340,43.6,2.849,0,0,1,0,1
200700054101,7,9,23,340,43.415,3.254,1,0,1,0,2
200700054105,7,9,1,340,43.583,3.467,0,0,1,0,1
200700054106,7,9,10,340,43.568,3.516,1,1,0,1,3
200700054107,7,9,11,340,43.57,3.515,1,2,0,0,3
200700054108,7,9,19,340,43.531,3.574,1,2,1,0,4
200700054109,7,9,26,340,43.625,3.477,0,0,0,1,1
200700054110,7,9,28,340,43.578,3.482,1,2,0,0,3
200700054112,7,9,10,340,43.664,3.468,0,0,1,0,1
200700054113,7,9,27,340,43.684,3.536,1,1,0,0,2
200700054376,7,9,19,340,43.574,3.851,1,0,1,0,2
200700054377,7,9,19,340,43.574,3.849,1,0,1,0,2
200700054378,7,9,20,340,43.634,3.775,1,0,1,0,2
200700054428,7,9,11,340,43.266,3.169,2,0,1,0,3
200700054448,7,9,2,340,43.401,3.469,1,1,1,0,3
200700054450,7,9,21,340,43.369,3.383,0,1,1,0,2
200700054451,7,9,25,340,43.4,3.468,1,0,2,0,3
200700054559,7,9,2,340,43.685,3.379,0,0,3,1,4
200700054581,7,9,22,340,43.541,3.948,3,0,2,0,5
200700056043,7,9,8,340,43.6052,3.91751,2,1,1,0,4
200700056049,7,9,11,340,43.61928,3.88786,1,0,0,1,2
200700056054,7,9,14,340,43.60954,3.86445,1,0,1,0,2
200700056057,7,9,16,340,43.57896,3.89771,0,1,1,0,2
200700056070,7,9,20,340,43.56354,3.87478,1,0,1,0,2
200700056071,7,9,20,340,43.62685,3.89696,1,1,0,0,2
200700056075,7,9,24,340,43.5622,3.89388,1,3,0,0,4
200700056081,7,9,15,340,43.60335,3.8927,0,1,0,0,1
200700056086,7,9,27,340,43.61666,3.86033,1,1,0,0,2
200700056089,7,9,29,340,43.56136,3.89428,1,0,1,0,2
200700056091,7,9,29,340,43.6066,3.87615,0,1,1,0,2
200700061215,7,10,27,340,43.954,3.789,0,0,1,0,1
200700061221,7,10,2,340,43.756,3.731,0,0,1,0,1
200700061222,7,10,1,340,43.774,3.875,1,0,1,0,2
200700061224,7,10,27,340,43.62,3.15,1,0,1,0,2
200700061225,7,10,31,340,43.626,3.158,0,1,1,0,2
200700061226,7,10,8,340,43.371,3.158,1,1,0,0,2
200700061234,7,10,20,340,43.431,3.305,1,1,0,0,2
200700061235,7,10,11,340,43.301,3.276,0,1,1,0,2
200700061236,7,10,13,340,43.73,3.255,0,0,3,0,3
200700061238,7,10,9,340,43.606,3.484,1,0,1,0,2
200700061239,7,10,16,340,43.553,3.537,0,0,1,0,1
200700061240,7,10,21,340,43.661,3.459,1,0,2,0,3
200700061241,7,10,21,340,43.617,3.302,1,0,1,0,2
200700061243,7,10,27,340,43.322,3.543,1,0,0,1,2
200700061244,7,10,11,340,43.449,3.687,0,0,1,0,1
200700061245,7,10,12,340,43.442,3.623,0,0,2,0,2
200700061246,7,10,20,340,43.482,3.658,0,0,3,0,3
200700061497,7,10,19,340,43.58,3.832,1,0,1,0,2
200700061563,7,10,14,340,43.557,3.818,1,0,0,1,2
200700061659,7,10,6,340,43.542,3.865,5,0,1,0,6
200700061695,7,10,1,340,43.808,3.329,0,0,1,0,1
200700063292,7,10,21,340,43.32131,3.45699,1,1,0,0,2
200700063311,7,10,5,340,43.60911,3.85632,3,1,0,0,4
200700063316,7,10,9,340,43.60316,3.87193,1,0,1,0,2
200700063320,7,10,8,340,43.59696,3.88083,2,2,0,0,4
200700063323,7,10,11,340,43.61454,3.84336,1,1,0,0,2
200700063325,7,10,12,340,43.61523,3.82244,1,0,1,0,2
200700063330,7,10,16,340,43.60201,3.88529,0,0,1,0,1
200700063340,7,10,19,340,43.58023,3.8799,1,0,1,0,2
200700063341,7,10,20,340,43.61901,3.87934,1,0,1,0,2
200700063345,7,10,22,340,43.58884,3.86407,0,0,2,0,2
200700063362,7,10,29,340,43.59852,3.84168,2,1,0,0,3
200700068927,7,11,8,340,43.32431,3.45699,1,0,1,0,2
200700068929,7,11,10,340,43.34,3.45699,1,0,1,0,2
200700068934,7,11,20,340,43.333,3.45699,1,0,2,0,3
200700068937,7,11,26,340,43.322,3.45699,1,0,0,1,2
200700068943,7,11,2,340,43.64142,3.84325,2,1,0,0,3
200700068945,7,11,2,340,43.60779,3.84903,1,0,1,0,2
200700068950,7,11,6,340,43.6038,3.89269,2,1,0,0,3
200700068951,7,11,7,340,43.60094,3.89531,1,1,0,0,2
200700068953,7,11,7,340,43.57172,3.87389,0,0,0,1,1
200700068954,7,11,7,340,43.60663,3.8595,0,2,1,0,3
200700068955,7,11,9,340,43.64506,3.86198,1,1,1,0,3
200700068970,7,11,12,340,43.60382,3.89335,1,0,1,0,2
200700068974,7,11,15,340,43.60044,3.86934,1,1,0,0,2
200700068979,7,11,20,340,43.60908,3.86706,1,1,0,0,2
200700068982,7,11,22,340,43.6068,3.89405,1,2,0,1,4
200700068986,7,11,23,340,43.57817,3.86817,1,1,0,0,2
200700068988,7,11,24,340,43.61272,3.84471,0,2,2,0,4
200700068989,7,11,24,340,43.62438,3.81246,0,1,0,0,1
200700068991,7,11,22,340,43.60569,3.88781,1,0,1,0,2
200700068992,7,11,26,340,43.61345,3.90493,1,1,0,0,2
200700068993,7,11,25,340,43.60041,3.89656,1,1,0,0,2
200700068996,7,11,26,340,43.62363,3.89195,1,2,0,0,3
200700074097,7,11,19,340,43.657,3.962,1,0,1,0,2
200700074099,7,11,29,340,43.648,3.952,1,0,1,0,2
200700074103,7,11,3,340,43.64,4.055,0,0,4,0,4
200700074104,7,11,10,340,43.818,3.858,1,0,1,0,2
200700074105,7,11,5,340,43.442,3.211,1,1,2,0,4
200700074106,7,11,11,340,43.393,3.166,0,0,1,1,2
200700074107,7,11,12,340,43.46,2.897,0,0,1,0,1
200700074110,7,11,19,340,43.399,3.417,1,0,1,0,2
200700074111,7,11,7,340,43.388,3.308,0,2,0,0,2
200700074112,7,11,9,340,43.468,3.247,1,1,0,0,2
200700074113,7,11,17,340,43.49,3.293,0,1,0,0,1
200700074114,7,11,23,340,43.279,3.285,1,0,1,0,2
200700074116,7,11,9,340,43.619,3.437,2,1,0,0,3
200700074117,7,11,11,340,43.541,3.552,2,1,1,0,4
200700074118,7,11,23,340,43.533,3.523,1,1,0,0,2
200700074120,7,11,8,340,43.437,3.615,1,0,1,0,2
200700074121,7,11,17,340,43.471,3.685,1,3,1,0,5
200700074333,7,11,5,340,43.635,3.704,1,1,0,0,2
200700074335,7,11,27,340,43.581,3.755,0,1,0,0,1
200700074373,7,11,9,340,43.27,3.175,4,0,1,0,5
200700074445,7,11,20,340,43.643,3.75,1,2,0,0,3
200700074457,7,11,8,340,43.504,3.801,0,0,1,1,2
200700074492,7,11,2,340,43.609,3.816,0,0,1,0,1
200700074493,7,11,3,340,43.631,3.782,3,4,0,0,7
200700074494,7,11,15,340,43.629,3.611,1,0,1,0,2
200700074525,7,11,17,340,43.666,3.864,1,0,0,1,2
200700074528,7,11,9,340,43.584,3.849,1,0,1,0,2
200700075818,7,12,15,340,43.938,3.705,3,1,1,0,5
200700075823,7,12,23,340,43.838,3.912,2,1,0,0,3
200700075824,7,12,30,340,43.594,3.171,1,0,1,0,2
200700075825,7,12,8,340,43.34,3.08,1,3,1,0,5
200700075826,7,12,31,340,43.383,3.182,1,0,1,0,2
200700075831,7,12,5,340,43.286,3.284,1,0,1,0,2
200700075833,7,12,2,340,43.541,3.45,0,1,0,0,1
200700075834,7,12,8,340,43.633,3.454,0,0,0,2,2
200700075835,7,12,22,340,43.542,3.455,0,0,1,0,1
200700075836,7,12,31,340,43.584,3.487,0,0,2,0,2
200700075840,7,12,22,340,43.341,3.424,2,3,1,0,6
200700075842,7,12,2,340,43.458,3.655,0,0,1,0,1
200700075843,7,12,3,340,43.484,3.697,1,1,1,0,3
200700075844,7,12,24,340,43.427,3.55,0,0,0,1,1
200700076101,7,12,14,340,43.575,3.865,0,1,0,0,1
200700076158,7,12,28,340,43.511,3.797,2,0,1,0,3
200700076225,7,12,8,340,43.744,3.909,0,0,1,0,1
200700076226,7,12,25,340,43.686,3.924,0,1,0,0,1
200700076227,7,12,27,340,43.652,3.887,1,0,1,0,2
200700076235,7,12,5,340,43.567,3.801,2,0,1,0,3
200700077646,7,12,8,340,43.34,3.45699,1,1,1,0,3
200700077652,7,12,17,340,43.317,3.45699,0,0,1,0,1
200700077666,7,12,3,340,43.60378,3.8922,2,0,0,1,3
200700077669,7,12,4,340,43.63908,3.81929,1,0,0,1,2
200700077670,7,12,5,340,43.58171,3.89986,0,0,0,1,1
200700077677,7,12,6,340,43.61373,3.88268,1,0,1,0,2
200700077678,7,12,9,340,43.60349,3.8936,2,0,1,0,3
200700077681,7,12,10,340,43.57041,3.89617,1,0,1,0,2
200700077691,7,12,13,340,43.59221,3.85845,1,0,1,0,2
200700077702,7,12,22,340,43.58538,3.89598,3,1,0,1,5
200700077706,7,12,26,340,43.60462,3.88988,1,3,0,0,4
200700077711,7,12,27,340,43.6178,3.83956,1,3,0,0,4
200700077713,7,12,28,340,43.67116,3.85973,2,0,1,0,3
200700077714,7,12,28,340,43.59603,3.86299,1,1,1,0,3
200700077716,7,12,31,340,43.61102,3.9719,1,0,1,0,2
200800001117,8,1,11,340,43.641,3.918,1,0,1,0,2
200800001118,8,1,17,340,43.635,3.899,0,1,1,0,2
200800001119,8,1,16,340,43.736,4.01,1,0,1,0,2
200800001120,8,1,13,340,43.717,4.005,0,0,1,0,1
200800001124,8,1,4,340,43.742,3.959,0,0,0,1,1
200800001125,8,1,28,340,43.782,3.897,0,0,1,0,1
200800001126,8,1,3,340,43.701,3.166,0,0,1,0,1
200800001128,8,1,6,340,43.282,3.092,1,1,0,0,2
200800001129,8,1,16,340,43.287,3.104,0,2,1,0,3
200800001130,8,1,27,340,43.314,3.171,0,0,1,0,1
200800001131,8,1,12,340,43.433,3.224,3,2,5,0,10
200800001134,8,1,27,340,43.485,2.788,2,2,1,0,5
200800001135,8,1,7,340,43.255,3.274,0,0,0,1,1
200800001136,8,1,26,340,43.31,3.335,2,2,0,0,4
200800001137,8,1,30,340,43.532,3.551,0,0,1,0,1
200800001144,8,1,8,340,43.433,3.605,1,0,1,0,2
200800001146,8,1,18,340,43.45,3.6,1,3,1,0,5
200800001335,8,1,18,340,43.273,3.179,4,0,2,0,6
200800001348,8,1,27,340,43.441,3.567,0,0,1,0,1
200800001411,8,1,10,340,43.549,3.822,1,2,0,0,3
200800001459,8,1,4,340,43.56,3.849,1,0,2,0,3
200800002969,8,1,8,340,43.30855,3.49015,0,1,1,0,2
200800002972,8,1,4,340,43.33,3.45699,1,1,0,0,2
200800002973,8,1,4,340,43.3462,3.45699,3,4,1,0,8
200800002975,8,1,7,340,43.34752,3.45699,1,0,1,0,2
200800002979,8,1,12,340,43.346,3.45699,1,0,1,0,2
200800003001,8,1,2,340,43.62312,3.83342,1,0,1,0,2
200800003003,8,1,4,340,43.33475,3.53385,0,5,0,0,5
200800003009,8,1,7,340,43.61826,3.84418,1,0,1,0,2
200800003010,8,1,6,340,43.63803,3.82252,1,0,1,0,2
200800003011,8,1,8,340,43.59652,3.87312,1,0,1,0,2
200800003013,8,1,11,340,43.59084,3.86602,1,0,1,0,2
