lat;long;grav;ttue;tbg;tbl;nbimp
43.57806;3.93655;0.43;0;0;1;1
43.61693;3.87375;0.43;0;0;1;1
43.32131;3.29201;0.43;0;0;1;1
43.58656;3.92978;0.43;0;0;1;1
43.61008;3.83896;0.43;0;0;1;1
43.61143;3.86658;0.43;0;0;1;1
43.34807;3.21957;0.43;0;0;1;1
43.61338;3.82244;0.43;0;0;1;1
43.62364;3.85374;0.43;0;0;1;1
43.5752;3.85714;0.43;0;0;1;1
43.34382;3.19615;0.43;0;0;1;1
43.34068;3.18932;0.43;0;0;1;1
43.34042;3.21788;0.43;0;0;1;1
43.60893;3.84137;0.43;0;0;1;1
43.63496;3.86224;0.43;0;0;1;1
43.61958;3.8974;0.43;0;0;1;1
43.35922;3.2458;0.43;0;0;1;1
43.64446;3.84363;0.43;0;0;1;1
43.34505;3.21543;0.43;0;0;1;1
43.34618;3.21711;0.43;0;0;1;1
43.60446;3.87763;0.43;0;0;1;1
43.34178;3.25241;0.43;0;0;1;1
43.58023;3.92253;0.43;0;0;1;1
43.33896;3.23682;0.43;0;0;1;1
43.30318;3.22164;0.43;0;0;1;1
43.42008;3.30674;0.43;0;0;1;1
43.59631;4.10512;0.43;0;0;1;1
43.60165;3.86881;0.43;0;0;1;1
43.62306;3.83182;0.43;0;0;1;1
43.62909;3.85029;0.43;0;0;1;1
43.57787;3.93495;0.43;0;0;1;1
43.59697;3.88227;0.43;0;0;1;1
43.60748;3.87418;0.43;0;0;1;1
43.5913;3.90821;0.43;0;0;1;1
43.60114;3.84627;0.43;0;0;1;1
43.57071;3.87308;0.43;0;0;1;1
43.57407;3.90593;0.43;0;0;1;1
43.57688;3.87363;0.43;0;0;1;1
43.63883;3.84847;0.43;0;0;1;1
43.60689;3.8843;0.43;0;0;1;1
43.33571;3.19997;0.43;0;0;1;1
43.60436;3.91504;0.43;0;0;1;1
43.63259;3.85203;0.43;0;0;1;1
43.62085;3.85751;0.43;0;0;1;1
43.60737;3.82094;0.43;0;0;1;1
43.61055;3.91507;0.43;0;0;1;1
43.60025;3.86742;0.43;0;0;1;1
43.60174;3.87391;0.43;0;0;1;1
43.62608;3.88221;0.43;0;0;1;1
43.60646;3.87216;0.43;0;0;1;1
43.60505;3.88058;0.43;0;0;1;1
43.62249;3.81338;0.43;0;0;1;1
43.58718;3.85864;0.43;0;0;1;1
43.62578;3.82455;0.43;0;0;1;1
43.62226;3.83581;0.43;0;0;1;1
43.454;3.598;0.43;0;0;1;1
43.60849;3.84605;0.43;0;0;1;1
43.39358;3.17898;0.43;0;0;1;1
43.61339;3.8391;0.43;0;0;1;1
43.34396;3.22052;0.43;0;0;1;1
43.59709;3.88684;0.43;0;0;1;1
43.34149;3.25621;0.43;0;0;1;1
43.33506;3.22776;0.43;0;0;1;1
43.32139;3.273;0.43;0;0;1;1
43.33897;3.21719;0.43;0;0;1;1
43.59739;3.86421;0.43;0;0;1;1
43.64411;3.87075;0.43;0;0;1;1
43.33506;3.22776;0.43;0;0;1;1
43.62386;3.81133;0.43;0;0;1;1
43.32251;3.26804;0.43;0;0;1;1
43.32747;3.19244;0.43;0;0;1;1
43.33875;3.22795;0.43;0;0;1;1
43.61421;3.88792;0.43;0;0;1;1
43.34537;3.23817;0.43;0;0;1;1
43.32754;3.19249;0.43;0;0;1;1
43.62015;3.81755;0.43;0;0;1;1
43.64306;3.87138;0.43;0;0;1;1
43.382;3.472;0.43;0;0;1;1
43.63058;3.82139;0.43;0;0;1;1
43.59971;3.85518;0.43;0;0;1;1
43.60161;3.89936;0.43;0;0;1;1
43.60635;3.89529;0.43;0;0;1;1
43.61689;3.84215;0.43;0;0;1;1
43.61449;3.84345;0.43;0;0;1;1
43.58799;3.89233;0.43;0;0;1;1
43.6053;3.88806;0.43;0;0;1;1
43.60531;3.87333;0.43;0;0;1;1
43.59596;3.83608;0.43;0;0;1;1
43.57339;3.90065;0.43;0;0;1;1
43.61739;3.83782;0.43;0;0;1;1
43.36553;3.45699;0.43;0;0;1;1
43.61636;3.91059;0.43;0;0;1;1
43.61218;3.88954;0.43;0;0;1;1
43.59986;3.8959;0.43;0;0;1;1
43.62954;3.84391;0.43;0;0;1;1
43.59941;3.86315;0.43;0;0;1;1
43.59882;3.89009;0.43;0;0;1;1
43.5802;3.93084;0.43;0;0;1;1
43.58704;3.8586;0.43;0;0;1;1
43.62395;3.86217;0.43;0;0;1;1
43.59878;3.86571;0.43;0;0;1;1
43.60351;3.87724;0.43;0;0;1;1
43.60936;3.8726;0.43;0;0;1;1
43.60901;3.8908;0.43;0;0;1;1
43.61717;3.84263;0.43;0;0;1;1
43.60277;3.85529;0.43;0;0;1;1
43.60868;3.86763;0.43;0;0;1;1
43.57291;3.87643;0.43;0;0;1;1
43.62873;3.84554;0.43;0;0;1;1
43.6002;3.85968;0.43;0;0;1;1
43.60265;3.85428;0.43;0;0;1;1
43.396;3.102;0.43;0;0;1;1
43.774;3.869;0.43;0;0;1;1
43.435;2.979;0.43;0;0;1;1
43.57081;3.9549;0.43;0;0;1;1
43.63948;3.83944;0.43;0;0;1;1
43.58319;3.92574;0.43;0;0;1;1
43.62044;3.8763;0.43;0;0;1;1
43.62089;3.85826;0.43;0;0;1;1
43.61633;3.84115;0.43;0;0;1;1
43.61104;3.83056;0.43;0;0;1;1
43.62447;3.82671;0.43;0;0;1;1
43.60013;3.86819;0.43;0;0;1;1
43.60055;3.87919;0.43;0;0;1;1
43.60633;3.87743;0.43;0;0;1;1
43.60849;3.84796;0.43;0;0;1;1
43.60871;3.87295;0.43;0;0;1;1
43.62883;3.82228;0.43;0;0;1;1
43.5957;3.86442;0.43;0;0;1;1
43.58382;3.93058;0.43;0;0;1;1
43.64357;3.86057;0.43;0;0;1;1
43.62674;3.8896;0.43;0;0;1;1
43.60307;3.88253;0.43;0;0;1;1
43.62862;3.84534;0.43;0;0;1;1
43.6461;3.84251;0.43;0;0;1;1
43.62866;3.84541;0.43;0;0;1;1
43.61006;3.8995;0.43;0;0;1;1
43.57203;3.94218;0.43;0;0;1;1
43.61844;3.8826;0.43;0;0;1;1
43.58888;3.8553;0.43;0;0;1;1
43.60817;3.86811;0.43;0;0;1;1
43.60172;3.85242;0.43;0;0;1;1
43.29704;3.51787;0.43;0;0;1;1
43.662;4.006;0.43;0;0;1;1
43.684;3.987;0.43;0;0;1;1
43.658;3.972;0.43;0;0;1;1
43.55888;4.0856;0.43;0;0;1;1
43.67982;4.13482;0.43;0;0;1;1
43.67747;4.12185;0.43;0;0;1;1
43.768;4.053;0.43;0;0;1;1
43.65104;4.11609;0.43;0;0;1;1
43.36385;2.94263;0.43;0;0;1;1
43.442;3.102;0.43;0;0;1;1
43.38729;3.41967;0.43;0;0;1;1
43.43357;3.25668;0.43;0;0;1;1
43.42;3.287;0.43;0;0;1;1
43.41009;3.23905;0.43;0;0;1;1
43.70144;4.11447;0.43;0;0;1;1
43.60181;3.92244;0.43;0;0;1;1
43.60069;3.91968;0.43;0;0;1;1
43.45059;3.58831;0.43;0;0;1;1
43.729;3.796;0.43;0;0;1;1
43.535;3.943;0.43;0;0;1;1
43.663;3.914;0.43;0;0;1;1
43.659;3.875;0.43;0;0;1;1
43.668;3.905;0.43;0;0;1;1
43.31432;3.47204;0.43;0;0;1;1
43.32683;3.48203;0.43;0;0;1;1
43.29212;3.45928;0.43;0;0;1;1
43.31436;3.47206;0.43;0;0;1;1
43.30414;3.48411;0.43;0;0;1;1
43.33056;3.23984;0.43;0;0;1;1
43.33968;3.2093;0.43;0;0;1;1
43.34537;3.23817;0.43;0;0;1;1
43.33506;3.22776;0.43;0;0;1;1
43.35243;3.22456;0.43;0;0;1;1
43.34805;3.24806;0.43;0;0;1;1
43.36495;3.22365;0.43;0;0;1;1
43.36325;3.25757;0.43;0;0;1;1
43.33645;3.28439;0.43;0;0;1;1
43.33101;3.22753;0.43;0;0;1;1
43.33897;3.21719;0.43;0;0;1;1
43.35311;3.22457;0.43;0;0;1;1
43.3336;3.23205;0.43;0;0;1;1
43.32131;3.29189;0.43;0;0;1;1
43.33867;3.23697;0.43;0;0;1;1
43.29884;3.2509;0.43;0;0;1;1
43.33829;3.21112;0.43;0;0;1;1
43.34818;3.234;0.43;0;0;1;1
43.35528;3.22199;0.43;0;0;1;1
43.3434;3.22326;0.43;0;0;1;1
43.35305;3.22463;0.43;0;0;1;1
43.31814;3.27839;0.43;0;0;1;1
43.34467;3.17328;0.43;0;0;1;1
43.31164;3.28044;0.43;0;0;1;1
43.33639;3.22511;0.43;0;0;1;1
43.29521;3.13478;0.43;0;0;1;1
43.3553;3.22199;0.43;0;0;1;1
43.35761;3.22205;0.43;0;0;1;1
43.32973;3.2439;0.43;0;0;1;1
43.34785;3.24532;0.43;0;0;1;1
43.34341;3.21673;0.43;0;0;1;1
43.34819;3.2199;0.43;0;0;1;1
43.37018;3.187;0.43;0;0;1;1
43.3416;3.2324;0.43;0;0;1;1
43.60847;3.8619;0.43;0;0;1;1
43.38612;3.88253;0.43;0;0;1;1
43.61412;3.86548;0.43;0;0;1;1
43.60322;3.88383;0.43;0;0;1;1
43.62147;3.85623;0.43;0;0;1;1
43.62647;3.87605;0.43;0;0;1;1
43.60191;3.88458;0.43;0;0;1;1
43.58161;3.92174;0.43;0;0;1;1
43.57322;3.9451;0.43;0;0;1;1
43.64132;3.83205;0.43;0;0;1;1
43.62477;3.83595;0.43;0;0;1;1
43.61477;3.83233;0.43;0;0;1;1
43.62549;3.83765;0.43;0;0;1;1
43.61518;3.84;0.43;0;0;1;1
43.60999;3.883;0.43;0;0;1;1
43.60988;3.89879;0.43;0;0;1;1
43.60054;3.86754;0.43;0;0;1;1
43.57755;3.93614;0.43;0;0;1;1
43.59938;3.87339;0.43;0;0;1;1
43.61283;3.88305;0.43;0;0;1;1
43.59913;3.89382;0.43;0;0;1;1
43.60121;3.86838;0.43;0;0;1;1
43.63355;3.81996;0.43;0;0;1;1
43.60164;3.86816;0.43;0;0;1;1
43.61504;3.91156;0.43;0;0;1;1
43.62035;3.8689;0.43;0;0;1;1
43.5992;3.84242;0.43;0;0;1;1
43.63073;3.8424;0.43;0;0;1;1
43.61685;3.86071;0.43;0;0;1;1
43.62697;3.87105;0.43;0;0;1;1
43.61854;3.84537;0.43;0;0;1;1
43.62503;3.85104;0.43;0;0;1;1
43.62692;3.88951;0.43;0;0;1;1
43.60341;3.89357;0.43;0;0;1;1
43.65039;3.86089;0.43;0;0;1;1
43.61286;3.93672;0.43;0;0;1;1
43.61007;3.8838;0.43;0;0;1;1
43.60788;3.861;0.43;0;0;1;1
43.60439;3.87367;0.43;0;0;1;1
43.61654;3.8202;0.43;0;0;1;1
43.6034;3.91051;0.43;0;0;1;1
43.60929;3.83802;0.43;0;0;1;1
43.60896;3.8529;0.43;0;0;1;1
43.59345;3.85139;0.43;0;0;1;1
43.64072;3.84642;0.43;0;0;1;1
43.59707;3.87238;0.43;0;0;1;1
43.60843;3.82143;0.43;0;0;1;1
43.64659;3.85407;0.43;0;0;1;1
43.60881;3.89428;0.43;0;0;1;1
43.61781;3.84348;0.43;0;0;1;1
43.6107;3.84909;0.43;0;0;1;1
43.61004;3.88293;0.43;0;0;1;1
43.62156;3.8686;0.43;0;0;1;1
43.60294;3.87441;0.43;0;0;1;1
43.60306;3.88259;0.43;0;0;1;1
43.63154;3.82225;0.43;0;0;1;1
43.55656;3.96472;0.43;0;0;1;1
43.59112;3.88334;0.43;0;0;1;1
43.60839;3.90653;0.43;0;0;1;1
43.59795;3.87112;0.43;0;0;1;1
43.60113;3.86781;0.43;0;0;1;1
43.62691;3.88976;0.43;0;0;1;1
43.61858;3.89375;0.43;0;0;1;1
43.58174;3.92102;0.43;0;0;1;1
43.60186;3.89168;0.43;0;0;1;1
43.617;3.87355;0.43;0;0;1;1
43.60854;3.86187;0.43;0;0;1;1
43.59762;3.88628;0.43;0;0;1;1
43.62099;3.85712;0.43;0;0;1;1
43.60807;3.89866;0.43;0;0;1;1
43.62313;3.86317;0.43;0;0;1;1
43.61869;3.88628;0.43;0;0;1;1
43.60106;3.85036;0.43;0;0;1;1
43.58282;3.92512;0.43;0;0;1;1
43.60381;3.89313;0.43;0;0;1;1
43.59985;3.86204;0.43;0;0;1;1
43.59985;3.86204;0.43;0;0;1;1
43.59143;3.8793;0.43;0;0;1;1
43.62258;3.86658;0.43;0;0;1;1
43.62615;3.88286;0.43;0;0;1;1
43.62999;3.88582;0.43;0;0;1;1
43.62694;3.86967;0.43;0;0;1;1
43.57785;3.93584;0.43;0;0;1;1
43.61;3.89207;0.43;0;0;1;1
43.61786;3.84363;0.43;0;0;1;1
43.55107;3.89309;0.43;0;0;1;1
43.61046;3.89452;0.43;0;0;1;1
43.5904;3.8572;0.43;0;0;1;1
43.60599;3.87978;0.43;0;0;1;1
43.61464;3.86936;0.43;0;0;1;1
43.62518;3.83583;0.43;0;0;1;1
43.62694;3.82197;0.43;0;0;1;1
43.60689;3.88219;0.43;0;0;1;1
43.62402;3.86212;0.43;0;0;1;1
43.60703;3.88436;0.43;0;0;1;1
43.61242;3.93512;0.43;0;0;1;1
43.61141;3.82872;0.43;0;0;1;1
43.60848;3.8616;0.43;0;0;1;1
43.62645;3.87588;0.43;0;0;1;1
43.59942;3.84725;0.43;0;0;1;1
43.60073;3.84528;0.43;0;0;1;1
43.61426;3.91465;0.43;0;0;1;1
43.60317;3.88385;0.43;0;0;1;1
43.61281;3.8243;0.43;0;0;1;1
43.59018;3.85568;0.43;0;0;1;1
43.60913;3.83991;0.43;0;0;1;1
43.5888;3.89022;0.43;0;0;1;1
43.60345;3.89243;0.43;0;0;1;1
43.60845;3.91252;0.43;0;0;1;1
43.59957;3.91985;0.43;0;0;1;1
43.62041;3.8562;0.43;0;0;1;1
43.609;3.88947;0.43;0;0;1;1
43.62647;3.8664;0.43;0;0;1;1
43.60431;3.87356;0.43;0;0;1;1
43.62175;3.84715;0.43;0;0;1;1
43.59656;3.88721;0.43;0;0;1;1
43.61145;3.8642;0.43;0;0;1;1
43.57787;3.87553;0.43;0;0;1;1
43.62806;3.88817;0.43;0;0;1;1
43.61205;3.86186;0.43;0;0;1;1
43.59995;3.87673;0.43;0;0;1;1
43.6334;3.86019;0.43;0;0;1;1
43.58447;3.85943;0.43;0;0;1;1
43.61283;3.83895;0.43;0;0;1;1
43.59459;3.89043;0.43;0;0;1;1
43.58043;3.92161;0.43;0;0;1;1
43.60257;3.89897;0.43;0;0;1;1
43.6155;3.85215;0.43;0;0;1;1
43.6306;3.81977;0.43;0;0;1;1
43.57824;3.93559;0.43;0;0;1;1
43.60267;3.89547;0.43;0;0;1;1
43.61177;3.82631;0.43;0;0;1;1
43.57697;3.87363;0.43;0;0;1;1
43.6062;3.89589;0.43;0;0;1;1
43.60328;3.89373;0.43;0;0;1;1
43.58138;3.86467;0.43;0;0;1;1
43.61205;3.88955;0.43;0;0;1;1
43.61469;3.83275;0.43;0;0;1;1
43.60902;3.8907;0.43;0;0;1;1
43.59787;3.87106;0.43;0;0;1;1
43.59139;3.88981;0.43;0;0;1;1
43.60383;3.87492;0.43;0;0;1;1
43.60381;3.91172;0.43;0;0;1;1
43.62315;3.83134;0.43;0;0;1;1
43.61166;3.86667;0.43;0;0;1;1
43.58519;3.92046;0.43;0;0;1;1
43.61085;3.88085;0.43;0;0;1;1
43.62705;3.81686;0.43;0;0;1;1
43.5715;3.88606;0.43;0;0;1;1
43.60433;3.93662;0.43;0;0;1;1
43.64347;3.84472;0.43;0;0;1;1
43.63444;3.83402;0.43;0;0;1;1
43.5966;3.87639;0.43;0;0;1;1
43.62003;3.85127;0.43;0;0;1;1
43.6085;3.8905;0.43;0;0;1;1
43.62851;3.84577;0.43;0;0;1;1
43.59706;3.87708;0.43;0;0;1;1
43.59867;3.89355;0.43;0;0;1;1
43.61138;3.90079;0.43;0;0;1;1
43.60847;3.9137;0.43;0;0;1;1
43.61371;3.82219;0.43;0;0;1;1
43.60583;3.89363;0.43;0;0;1;1
43.59982;3.87176;0.43;0;0;1;1
43.60731;3.83839;0.43;0;0;1;1
43.63768;3.85968;0.43;0;0;1;1
43.61884;3.86358;0.43;0;0;1;1
43.60419;3.87827;0.43;0;0;1;1
43.61851;3.865;0.43;0;0;1;1
43.60727;3.84192;0.43;0;0;1;1
43.63172;3.85807;0.43;0;0;1;1
43.61197;3.87178;0.43;0;0;1;1
43.60803;3.8736;0.43;0;0;1;1
43.58923;3.8559;0.43;0;0;1;1
43.61553;3.81884;0.43;0;0;1;1
43.55064;3.89371;0.43;0;0;1;1
43.60656;3.89835;0.43;0;0;1;1
43.62117;3.85843;0.43;0;0;1;1
43.59962;3.87494;0.43;0;0;1;1
43.60256;3.89887;0.43;0;0;1;1
43.60147;3.8752;0.43;0;0;1;1
43.603;3.88267;0.43;0;0;1;1
43.60343;3.90631;0.43;0;0;1;1
43.60583;3.83009;0.43;0;0;1;1
43.63146;3.83925;0.43;0;0;1;1
43.62983;3.86116;0.43;0;0;1;1
43.59543;3.87466;0.43;0;0;1;1
43.59701;3.87795;0.43;0;0;1;1
43.62416;3.86196;0.43;0;0;1;1
43.60512;3.89952;0.43;0;0;1;1
43.59332;3.82067;0.43;0;0;1;1
43.61083;3.83054;0.43;0;0;1;1
43.63297;3.82259;0.43;0;0;1;1
43.61183;3.82624;0.43;0;0;1;1
43.6061;3.89674;0.43;0;0;1;1
43.61729;3.82271;0.43;0;0;1;1
43.5751;3.9491;0.43;0;0;1;1
43.58538;3.8514;0.43;0;0;1;1
43.57875;3.87736;0.43;0;0;1;1
43.57496;3.85993;0.43;0;0;1;1
43.61233;3.84545;0.43;0;0;1;1
43.59723;3.89275;0.43;0;0;1;1
43.63742;3.82033;0.43;0;0;1;1
43.56351;3.95916;0.43;0;0;1;1
43.61102;3.83899;0.43;0;0;1;1
43.59925;3.89384;0.43;0;0;1;1
43.61347;3.90508;0.43;0;0;1;1
43.61723;3.86815;0.43;0;0;1;1
43.62005;3.85045;0.43;0;0;1;1
43.60683;3.82085;0.43;0;0;1;1
43.60497;3.86994;0.43;0;0;1;1
43.59786;3.84169;0.43;0;0;1;1
43.60181;3.87508;0.43;0;0;1;1
43.61241;3.87242;0.43;0;0;1;1
43.58763;3.93067;0.43;0;0;1;1
43.62557;3.86464;0.43;0;0;1;1
43.58154;3.88447;0.43;0;0;1;1
43.60836;3.8867;0.43;0;0;1;1
43.59974;3.87545;0.43;0;0;1;1
43.56621;3.8697;0.43;0;0;1;1
43.61078;3.86666;0.43;0;0;1;1
43.60536;3.89911;0.43;0;0;1;1
43.58737;3.88361;0.43;0;0;1;1
43.58438;3.92683;0.43;0;0;1;1
43.64555;3.85327;0.43;0;0;1;1
43.61277;3.82467;0.43;0;0;1;1
43.60311;3.88252;0.43;0;0;1;1
43.60191;3.8339;0.43;0;0;1;1
43.62621;3.87702;0.43;0;0;1;1
43.59976;3.8755;0.43;0;0;1;1
43.62192;3.86989;0.43;0;0;1;1
43.60613;3.89841;0.43;0;0;1;1
43.61409;3.9067;0.43;0;0;1;1
43.6022;3.90198;0.43;0;0;1;1
43.57377;3.89499;0.43;0;0;1;1
43.62599;3.88227;0.43;0;0;1;1
43.63646;3.83638;0.43;0;0;1;1
43.5928;3.8225;0.43;0;0;1;1
43.63486;3.84895;0.43;0;0;1;1
43.61627;3.86863;0.43;0;0;1;1
43.6258;3.86563;0.43;0;0;1;1
43.59583;3.86832;0.43;0;0;1;1
43.63169;3.84218;0.43;0;0;1;1
43.61331;3.85754;0.43;0;0;1;1
43.58918;3.88455;0.43;0;0;1;1
43.60253;3.88259;0.43;0;0;1;1
43.60617;3.89887;0.43;0;0;1;1
43.59198;3.85834;0.43;0;0;1;1
43.59932;3.8663;0.43;0;0;1;1
43.61814;3.86559;0.43;0;0;1;1
43.61375;3.88426;0.43;0;0;1;1
43.55394;3.96725;0.43;0;0;1;1
43.60477;3.88245;0.43;0;0;1;1
43.58064;3.89926;0.43;0;0;1;1
43.61625;3.84107;0.43;0;0;1;1
43.60916;3.88097;0.43;0;0;1;1
43.60494;3.86474;0.43;0;0;1;1
43.591;3.88365;0.43;0;0;1;1
43.60499;3.86474;0.43;0;0;1;1
43.60199;3.90037;0.43;0;0;1;1
43.57194;3.88793;0.43;0;0;1;1
43.59742;3.87546;0.43;0;0;1;1
43.57678;3.87377;0.43;0;0;1;1
43.62003;3.8514;0.43;0;0;1;1
43.61625;3.84107;0.43;0;0;1;1
43.60713;3.87284;0.43;0;0;1;1
43.58922;3.8907;0.43;0;0;1;1
43.34307;3.54591;0.43;0;0;1;1
43.38481;3.50088;0.43;0;0;1;1
43.61076;3.87671;0.43;0;0;1;1
43.61213;3.86631;0.43;0;0;1;1
43.62973;3.86718;0.43;0;0;1;1
43.38073;3.50662;0.43;0;0;1;1
43.60835;3.88353;0.43;0;0;1;1
43.36862;3.51081;0.43;0;0;1;1
43.35785;3.5072;0.43;0;0;1;1
43.3629;3.90964;0.43;0;0;1;1
43.34627;3.55994;0.43;0;0;1;1
43.37158;3.49953;0.43;0;0;1;1
43.37581;3.50301;0.43;0;0;1;1
43.57768;3.93615;0.43;0;0;1;1
43.59942;3.87112;0.43;0;0;1;1
43.62693;3.87102;0.43;0;0;1;1
43.5964;3.83587;0.43;0;0;1;1
43.58785;3.87087;0.43;0;0;1;1
43.60115;3.86967;0.43;0;0;1;1
43.60053;3.89487;0.43;0;0;1;1
43.63926;3.84661;0.43;0;0;1;1
43.57622;3.87355;0.43;0;0;1;1
43.62702;3.8191;0.43;0;0;1;1
43.63146;3.84272;0.43;0;0;1;1
43.60432;3.88613;0.43;0;0;1;1
43.57815;3.87227;0.43;0;0;1;1
43.6015;3.86874;0.43;0;0;1;1
43.6019;3.88555;0.43;0;0;1;1
43.62275;3.81747;0.43;0;0;1;1
43.58818;3.89248;0.43;0;0;1;1
43.63892;3.84906;0.43;0;0;1;1
43.621;3.85827;0.43;0;0;1;1
43.61773;3.88587;0.43;0;0;1;1
43.64219;3.81375;0.43;0;0;1;1
43.57099;3.89716;0.43;0;0;1;1
43.61838;3.86465;0.43;0;0;1;1
43.58802;3.88413;0.43;0;0;1;1
43.6159;3.8746;0.43;0;0;1;1
43.61737;3.8222;0.43;0;0;1;1
43.60104;3.85034;0.43;0;0;1;1
43.6375;3.82248;0.43;0;0;1;1
43.61372;3.84767;0.43;0;0;1;1
43.6084;3.8732;0.43;0;0;1;1
43.61437;3.86511;0.43;0;0;1;1
43.60177;3.8569;0.43;0;0;1;1
43.61253;3.83893;0.43;0;0;1;1
43.59538;3.84785;0.43;0;0;1;1
43.60383;3.85927;0.43;0;0;1;1
43.59025;3.86802;0.43;0;0;1;1
43.61405;3.88682;0.43;0;0;1;1
43.62042;3.88905;0.43;0;0;1;1
43.60867;3.87303;0.43;0;0;1;1
43.33821;3.5524;0.43;0;0;1;1
43.59693;3.86925;0.43;0;0;1;1
43.60656;3.86492;0.43;0;0;1;1
43.34665;3.54918;0.43;0;0;1;1
43.60557;3.89823;0.43;0;0;1;1
43.63605;3.84798;0.43;0;0;1;1
43.61635;3.87945;0.43;0;0;1;1
43.58495;3.86032;0.43;0;0;1;1
43.60736;3.87036;0.43;0;0;1;1
43.60033;3.86772;0.43;0;0;1;1
43.61932;3.86113;0.43;0;0;1;1
43.62324;3.86284;0.43;0;0;1;1
43.60695;3.89238;0.43;0;0;1;1
43.60495;3.87407;0.43;0;0;1;1
43.61027;3.83128;0.43;0;0;1;1
43.60733;3.86947;0.43;0;0;1;1
43.35341;3.53439;0.43;0;0;1;1
43.62556;3.83668;0.43;0;0;1;1
43.60873;3.85315;0.43;0;0;1;1
43.61087;3.87567;0.43;0;0;1;1
43.61107;3.8733;0.43;0;0;1;1
43.59067;3.89057;0.43;0;0;1;1
43.62122;3.81552;0.43;0;0;1;1
43.60192;3.90028;0.43;0;0;1;1
43.64537;3.8528;0.43;0;0;1;1
43.598;3.86335;0.43;0;0;1;1
43.61453;3.82825;0.43;0;0;1;1
43.62215;3.88253;0.43;0;0;1;1
43.59734;3.86414;0.43;0;0;1;1
43.5896;3.85663;0.43;0;0;1;1
43.59398;3.86679;0.43;0;0;1;1
43.59302;3.8242;0.43;0;0;1;1
43.5912;3.8545;0.43;0;0;1;1
43.61033;3.89877;0.43;0;0;1;1
43.6104;3.87658;0.43;0;0;1;1
43.61793;3.87195;0.43;0;0;1;1
43.62926;3.81872;0.43;0;0;1;1
43.62143;3.84808;0.43;0;0;1;1
43.60535;3.87708;0.43;0;0;1;1
43.59065;3.85652;0.43;0;0;1;1
43.36211;3.54472;0.43;0;0;1;1
43.37774;3.50639;0.43;0;0;1;1
43.36143;3.52218;0.43;0;0;1;1
43.36882;3.53007;0.43;0;0;1;1
43.37017;3.49196;0.43;0;0;1;1
43.354;3.522;0.43;0;0;1;1
43.5953;3.86198;0.43;0;0;1;1
43.60709;3.86936;0.43;0;0;1;1
43.62483;3.82706;0.43;0;0;1;1
43.60597;3.86463;0.43;0;0;1;1
43.59535;3.86198;0.43;0;0;1;1
43.62348;3.87206;0.43;0;0;1;1
43.61077;3.86676;0.43;0;0;1;1
43.61077;3.86662;0.43;0;0;1;1
43.61231;3.93511;0.43;0;0;1;1
43.58574;3.87665;0.43;0;0;1;1
43.617;3.85457;0.43;0;0;1;1
43.62367;3.86229;0.43;0;0;1;1
43.57525;3.95045;0.43;0;0;1;1
43.57327;3.87757;0.43;0;0;1;1
43.59744;3.90396;0.43;0;0;1;1
43.61669;3.8604;0.43;0;0;1;1
43.63132;3.86105;0.43;0;0;1;1
43.57308;3.93732;0.43;0;0;1;1
43.60875;3.84138;0.43;0;0;1;1
43.60069;3.85057;0.43;0;0;1;1
43.60838;3.86178;0.43;0;0;1;1
43.61159;3.86413;0.43;0;0;1;1
43.0;3.88731;0.43;0;0;1;1
43.58368;3.9261;0.43;0;0;1;1
43.59935;3.89058;0.43;0;0;1;1
43.62043;3.81802;0.43;0;0;1;1
43.58284;3.9248;0.43;0;0;1;1
43.58795;3.93107;0.43;0;0;1;1
43.61642;3.87439;0.43;0;0;1;1
43.59477;3.82018;0.43;0;0;1;1
43.59522;3.8621;0.43;0;0;1;1
43.61589;3.82056;0.43;0;0;1;1
43.60659;3.91315;0.43;0;0;1;1
43.61469;3.89212;0.43;0;0;1;1
43.56402;3.91981;0.43;0;0;1;1
43.60266;3.91428;0.43;0;0;1;1
43.60378;3.89313;0.43;0;0;1;1
43.60095;3.84935;0.43;0;0;1;1
43.631;3.8206;0.43;0;0;1;1
43.57676;3.87337;0.43;0;0;1;1
43.61077;3.89866;0.43;0;0;1;1
43.58454;3.88407;0.43;0;0;1;1
43.6076;3.89388;0.43;0;0;1;1
43.60357;3.93713;0.43;0;0;1;1
43.64737;3.84326;0.43;0;0;1;1
43.58271;3.90883;0.43;0;0;1;1
43.59642;3.88739;0.43;0;0;1;1
43.5902;3.9123;0.43;0;0;1;1
43.62557;3.83669;0.43;0;0;1;1
43.5988;3.86575;0.43;0;0;1;1
43.58432;3.92689;0.43;0;0;1;1
43.60854;3.91388;0.43;0;0;1;1
43.59743;3.86413;0.43;0;0;1;1
43.60882;3.86036;0.43;0;0;1;1
43.40951;3.70063;0.43;0;0;1;1
43.44898;3.75118;0.43;0;0;1;1
43.41108;3.6791;0.43;0;0;1;1
43.43775;3.76047;0.43;0;0;1;1
43.45243;3.7517;0.43;0;0;1;1
43.677;4.147;0.86;0;0;2;2
43.541;3.56;0.86;0;0;2;2
43.604;3.171;0.86;0;0;2;2
43.47;3.229;0.86;0;0;2;2
43.929;3.704;0.86;0;0;2;2
43.632;3.438;0.86;0;0;2;2
43.494;3.672;0.86;0;0;2;2
43.62701;3.8729;0.86;0;0;2;2
43.59512;3.86174;0.86;0;0;2;2
43.42;3.32;0.86;0;0;2;2
